id,name,country,status,reactor_type,reactor_model,construction_start,operational_from,operational_to,capacity,last_updated,source,iaeaid
405,Kudankulam-6,India,Under Construction,PWR,VVERV412,2021-12-20,,,917.0,2022-09-24T22:33:57+03:00,WNA/IAEA,1109.0
406,Kumharia-1,India,Planned,PHWR,,,,,,,WNA,
407,Kumharia-2,India,Planned,PHWR,,,,,,,WNA,
408,Kumharia-3,India,Planned,PHWR,,,,,,,WNA,
409,Kumharia-4,India,Planned,PHWR,,,,,,,WNA,
425,Leningrad 2-3,Russia,Planned,PWR,VVER V-491,,,,1085.0,,Wikipedia,
426,Leningrad 2-4,Russia,Planned,PWR,VVER V-491,,,,1085.0,,Wikipedia,
431,Lianyungang-1,China,Planned,PWR,,,,,,,WNA,
432,Lianyungang-2,China,Planned,PWR,,,,,,,WNA,
440,Longyou-1,China,Planned,PWR,,,,,,,WNA,
441,Longyou-2,China,Planned,PWR,,,,,,,WNA,
444,Lucens,Switzerland,Shutdown,HWGCR,HWGCR: 2-loops,1962-04-01,,1969-01-21,6.0,2015-05-24T04:51:57+03:00,WNA/IAEA,966.0
445,Lungmen-1,Taiwan,Suspended Construction,BWR,ABWR,1999-03-31,,,1300.0,2021-02-04T04:51:39+02:00,WNA/IAEA,560.0
446,Lungmen-2,Taiwan,Suspended Construction,BWR,ABWR,1999-08-30,,,1300.0,2021-02-04T04:51:39+02:00,WNA/IAEA,561.0
460,Mochovce-3,Slovakia,Operational,PWR,VVER V-213,1987-01-27,,,440.0,2023-08-28T08:01:45+03:00,WNA/IAEA,544.0
461,Mochovce-4,Slovakia,Under Construction,PWR,VVER V-213,1987-01-27,,,440.0,2015-05-24T04:51:38+03:00,WNA/IAEA,545.0
462,Monju,Japan,Shutdown,FBR,,1986-05-10,,2017-12-05,246.0,2018-03-10T14:51:35+02:00,WNA/IAEA,357.0
470,Niederaichbach,Germany,Decommissioning Completed,HWGCR,pressure tube reactor,1966-06-01,,1974-07-31,100.0,2022-12-30T02:21:21+02:00,WNA/IAEA,84.0
477,Ningde-5,China,Planned,PWR,CPR-1000,,,,,,WNA/Wikipedia,
478,Ningde-6,China,Planned,PWR,CPR-1000,,,,,,WNA/Wikipedia,
479,Nizhny Novgorod-1,Russia,Planned,PWR,,,,,,2021-06-07,WNA,
480,Nizhny Novgorod-2,Russia,Planned,PWR,,,,,,2021-06-07,WNA,
500,Ohma,Japan,Under Construction,BWR,ABWR,2010-05-07,,,1328.0,2017-02-10T23:59:23+02:00,WNA/IAEA,867.0
505,Olkiluoto-3,Finland,Operational,PWR,EPR,2005-08-12,,,1600.0,2022-04-21T20:26:19+03:00,WNA/IAEA,860.0
506,Olkiluoto-4,Finland,Planned,,,,,,,,WNA,
518,Palisades,United States,Shutdown,PWR,CE 2LP (DRYAMB),1967-03-12,,2022-05-20,805.0,2022-09-24T22:33:57+03:00,WNA/IAEA,616.0
530,Pengze-1,China,Planned,PWR,AP-1000,,,,,,WNA,
531,Pengze-2,China,Planned,PWR,AP-1000,,,,,,WNA,
534,Penly-3,France,Planned,PWR,,,,,,,WNA,
552,Point Lepreau 2,Canada,Planned,,,,,,,,WNA,
571,Rajasthan-7,India,Under Construction,PHWR,Horizontal Pressure Tube type,2011-07-18,,,630.0,2015-05-24T04:54:06+03:00,WNA/IAEA,298.0
572,Rajasthan-8,India,Under Construction,PHWR,Horizontal Pressure Tube type,2011-09-30,,,630.0,2015-05-24T04:54:06+03:00,WNA/IAEA,299.0
596,Sanmen-3,China,Under Construction,PWR,CAP1000,2022-06-28,,,1163.0,2022-09-24T22:33:57+03:00,WNA/IAEA,995.0
597,Sanmen-4,China,Under Construction,PWR,CAP1000,2023-03-22,,,1163.0,2023-08-28T08:01:45+03:00,WNA/IAEA,996.0
598,Sanming-1,China,Planned,FBR,,,,,,,WNA,
599,Sanming-2,China,Planned,FBR,,,,,,,WNA,
601,Saxton,United States,Shutdown,PWR,25,1960-01-01,,1972-05-01,3.0,2022-04-21T20:26:19+03:00,IAEA,892.0
605,Sendai-3,Japan,Planned,APWR,,,,,,,WNA,
608,Shanwei-1,China,Planned,PWR,,,,,,,WNA,
609,Shaoguan-1,China,Planned,PWR,,,,,,,WNA,
610,Shaoguan-2,China,Planned,PWR,,,,,,,WNA,
611,Shaoguan-3,China,Planned,PWR,,,,,,,WNA,
612,Shaoguan-4,China,Planned,PWR,,,,,,,WNA,
614,Shidao Bay-1,China,Operational,HTGR,HTR-PM,2012-12-09,,,200.0,2022-01-05T00:04:08+02:00,IAEA/wikipedia,957.0
619,Shimane-3,Japan,Under Construction,BWR,ABWR,2006-10-24,,,1325.0,2021-02-14T03:47:53+02:00,WNA/IAEA,862.0
623,Shin-Hanul-2,South Korea,Under Construction,PWR,APR-1400,2013-06-19,,,1340.0,2015-05-24T04:51:53+03:00,IAEA,888.0
628,Saeul-3,South Korea,Under Construction,PWR,APR-1400,2017-04-01,,,1340.0,2022-12-30T01:45:43+02:00,WNA/Wikipedia/IAEA,1074.0
629,Saeul-4,South Korea,Under Construction,PWR,APR-1400,2018-09-20,,,1340.0,2022-12-30T01:45:43+02:00,WNA/Wikipedia/IAEA,1075.0
631,Shoreham,United States,Shutdown,BWR,BWR,1972-11-01,,1989-06-28,809.0,2022-04-21T20:26:19+03:00,WNA/IAEA,659.0
632,Sinop-1,Türkiye,Planned,PWR,ATMEA-1,,,,,,Wikipedia,
633,Sinop-2,Türkiye,Planned,PWR,ATMEA-1,,,,,,Wikipedia,
634,Sinop-3,Türkiye,Planned,PWR,ATMEA-1,,,,,,Wikipedia,
635,Sinop-4,Türkiye,Planned,PWR,ATMEA-1,,,,,,Wikipedia,
639,Sizewell-C1,United Kingdom,Planned,PWR,,,,,,,WNA,
640,Sizewell-C2,United Kingdom,Planned,PWR,,,,,,,WNA,
659,Summer-2,United States,Suspended Construction,PWR,AP-1000,2013-03-09,,,1117.0,2018-03-10T14:56:12+02:00,IAEA,1038.0
660,Summer-3,United States,Suspended Construction,PWR,AP-1000,2013-11-02,,,1117.0,2018-03-10T14:56:13+02:00,IAEA,1039.0
672,Taohuajiang-1,China,Planned,PWR,AP-1000,,,,,,WNA,
673,Taohuajiang-2,China,Planned,PWR,AP-1000,,,,,,WNA,
674,Taohuajiang-3,China,Planned,PWR,,,,,,,WNA,
675,Taohuajiang-4,China,Planned,PWR,,,,,,,WNA,
711,Tsuruga-3,Japan,Planned,PWR,,,,,,,WNA,
712,Tsuruga-4,Japan,Planned,PWR,,,,,,,WNA,
719,Visaginas-1,Lithuania,Planned,,,,,,,,WNA,
720,Visaginas-2,Lithuania,Planned,,,,,,,,WNA,
724,Vogtle-4,United States,Under Construction,PWR,AP-1000,2013-11-19,,,1117.0,2015-05-24T04:51:58+03:00,WNA/IAEA,1043.0
735,Wolsong-5,South Korea,Planned,PHWR,,,,,,,WNA,
736,Wolsong-6,South Korea,Planned,PHWR,,,,,,,WNA,
738,Wuhu-1,China,Planned,PWR,,,,,,,WNA,
739,Wuhu-2,China,Planned,PWR,,,,,,,WNA,
742,Xianning-1,China,Planned,PWR,AP-1000,,,,,,WNA/Wikipedia,
743,Xianning-2,China,Planned,PWR,AP-1000,,,,,,WNA/Wikipedia,
744,Xiaomoshan (Jiulongshan) 1,China,Planned,PWR,,,,,,,WNA,
745,Xiaomoshan (Jiulongshan) 2,China,Planned,PWR,,,,,,,WNA,
752,Yanjiashan-1,China,Planned,PWR,,,,,,,WNA,
753,Yanjiashan-2,China,Planned,PWR,,,,,,,WNA,
761,Zhangzhou-1,China,Under Construction,PWR,HPR1000,2019-10-16,,,1126.0,2021-01-09T20:00:00+02:00,WNA/IAEA/Wikipedia,1083.0
765,Barakah-4 (Braka),United Arab Emirates,Under Construction,PWR,APR-1400,2015-07-30,,,1310.0,2023-08-28T08:01:45+03:00,IAEA,1053.0
767,Fangchenggang-4,China,Under Construction,PWR,HPR1000,2016-12-23,,,1000.0,2017-02-10T23:59:38+02:00,IAEA,946.0
769,Rooppur-1,Bangladesh,Under Construction,PWR,VVER V-523,2017-11-30,,,1080.0,2018-03-10T20:52:25+02:00,IAEA,1078.0
770,Kursk 2-1,Russia,Under Construction,PWR,VVER V-510,2018-04-28,,,1200.0,2023-08-28T08:01:45+03:00,IAEA,903.0
771,Rooppur-2,Bangladesh,Under Construction,PWR,VVER V-523,2018-07-14,,,1080.0,2018-10-13T22:30:35+03:00,IAEA,1079.0
772,Kursk 2-2,Russia,Under Construction,PWR,VVER V-510,2019-05-01,,,1200.0,2023-08-28T08:01:45+03:00,IAEA,1008.0
773,Taipingling-1,China,Under Construction,PWR,HPR1000,2019-12-26,,,1116.0,2020-06-06T02:41:28+03:00,IAEA,1084.0
774,Zhangzhou-2,China,Under Construction,PWR,HPR-1000,2020-09-04,,,1126.0,2021-01-09T20:00:00+02:00,IAEA/Wikipedia,1090.0
775,Taipingling-2,China,Under Construction,PWR,HPR1000,2020-10-15,,,1116.0,2021-01-09T17:57:48+02:00,IAEA,1091.0
776,Xiapu-1,China,Under Construction,FBR,CFR600,2017-12-29,,,642.0,2021-04-30T21:49:18+03:00,WNA/Wikipedia/IAEA,1101.0
777,Xiapu-2,China,Under Construction,FBR,CFR-600,2020-12-27,,,600.0,2021-02-14T00:09:00+02:00,WNA/Wikipedia,
778,Cernavoda-4,Romania,Suspended Construction,PHWR,,1985-08-15,,,655.0,2021-02-14T01:00:00+02:00,IAEA/Wikipedia,
779,Cernavoda-5,Romania,Cancelled Construction,PHWR,,1987-05-12,,,655.0,2021-02-14T01:01:00+02:00,IAEA/Wikipedia,
780,Zwentendorf,Austria,Never Commissioned,BWR,,1972-04-04,,,692.0,2021-02-14T02:59:00+02:00,IAEA/Wikipedia,
781,SNR-300 (Kalkar),Germany,Never Commissioned,FBR,SNR-300,1973-04-23,,,295.0,2021-02-14T02:59:00+02:00,IAEA/Wikipedia,
782,Sanaocun-1,China,Under Construction,PWR,HRP1000,2020-12-31,,,1117.0,2021-02-14T03:47:53+02:00,IAEA/WNA,1094.0
783,CAP1400-1,China,Under Construction,PWR,CAP1400,2013-03-22,,,1534.0,2021-04-20T02:47:37+03:00,IAEA/Wikipedia,1085.0
784,CAP1400-2,China,Under Construction,PWR,CAP1400,2013-03-22,,,1534.0,2021-04-20T02:47:37+03:00,IAEA/Wikipedia,1086.0
785,Changjiang-3,China,Under Construction,PWR,HPR1000,2021-03-31,,,1000.0,2021-06-29T00:12:17+03:00,IAEA/Wikipedia,941.0
786,Xudabao-1,China,Planned,PWR,AP1000,,,,,2021-05-29,Wikipedia,
787,Xudabao-2,China,Planned,PWR,AP1000,,,,,2021-05-29,Wikipedia,
788,Xudabao-3,China,Under Construction,PWR,VVER-1200/V491,2021-07-28,,,1200.0,2022-01-05T00:04:08+02:00,WNA/Wikipedia/IAEA,1104.0
789,Xudabao-4,China,Under Construction,PWR,VVER-1200/V491,2022-05-19,,,1200.0,2022-09-24T22:33:57+03:00,Wikipedia/IAEA,1112.0
790,Tianwan-7,China,Under Construction,PWR,VVER-1200/V491,2021-05-19,,,1171.0,2022-01-05T00:04:08+02:00,WNA/Wikipedia/IAEA,1105.0
791,Tianwan-8,China,Under Construction,PWR,VVER-1200/V491,2022-02-25,,,1171.0,2022-04-21T20:26:19+03:00,Wikipedia/IAEA,1110.0
792,Changjiang-4,China,Under Construction,PWR,HPR1000,2021-12-28,,,1000.0,2022-04-21T20:26:19+03:00,Wikipedia/IAEA,942.0
793,Changjiang SMR-1,China,Under Construction,PWR,ACP100,2021-07-13,,,100.0,2022-04-21T20:26:19+03:00,WNA/IAEA,1111.0
794,Changjiang SMR-2,China,Planned,PWR,ACP100,,,,,2021-05-29,WNA,
795,Bohai Shipyard FNPP,China,Planned,PWR,ACPR50S,,,,,2021-05-29,WNA,
796,Jiaodong Shipyard FNPP,China,Planned,PWR,ACP100S,,,,,2021-05-29,WNA,
797,Shanwei-2,China,Planned,PWR,,,,,,2021-05-29,WNA,
798,BREST-OD-300,Russia,Under Construction,FBR,BREST-OD-300,2021-06-08,,,300.0,2022-01-05T00:04:08+02:00,IAEA/WNA,1106.0
799,Sanaocun-2,China,Under Construction,PWR,HRP1000,2021-12-30,,,1117.0,2022-04-21T20:26:19+03:00,IAEA,1107.0
800,El Dabaa-2,Egypt,Under Construction,PWR,VVER-1200,2022-11-19,,,1100.0,2023-08-28T08:01:45+03:00,IAEA/Wikipedia,138.0
801,El Dabaa-3,Egypt,Under Construction,PWR,VVER-1200,2023-05-03,,,1100.0,2023-08-28T08:24:00+03:00,IAEA/Wikipedia,1120.0
802,Lufeng-5,China,Under Construction,PWR,HPR1000,2022-09-08,,,1116.0,2023-08-28T08:01:45+03:00,IAEA,1113.0
